,JSON,DATE,CITY,COUNTRY,LAT,LNG,MAX_TEMP,HUMIDITY,CLOUDINESS,WIND_SPEED
183,"{'coord': {'lon': -110.2167, 'lat': 23.45}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 83.07, 'feels_like': 91.8, 'temp_min': 82.65, 'temp_max': 98.04, 'pressure': 1010, 'humidity': 81, 'sea_level': 1010, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 8.19, 'deg': 274, 'gust': 7.31}, 'clouds': {'all': 4}, 'dt': 1659562493, 'sys': {'type': 2, 'id': 2004498, 'country': 'MX', 'sunrise': 1659531111, 'sunset': 1659578529}, 'timezone': -21600, 'id': 3981432, 'name': 'Todos Santos', 'cod': 200}",1659562493,Todos Santos,MX,23.45,-110.2167,83.07,81.0,4.0,8.19
184,"{'coord': {'lon': 40.2064, 'lat': 29.9697}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 99.97, 'feels_like': 97.07, 'temp_min': 99.97, 'temp_max': 99.97, 'pressure': 1002, 'humidity': 19, 'sea_level': 1002, 'grnd_level': 943}, 'visibility': 10000, 'wind': {'speed': 10.25, 'deg': 48, 'gust': 18.34}, 'clouds': {'all': 4}, 'dt': 1659562203, 'sys': {'type': 1, 'id': 7431, 'country': 'SA', 'sunrise': 1659580790, 'sunset': 1659629442}, 'timezone': 10800, 'id': 102527, 'name': 'Sakakah', 'cod': 200}",1659562203,Sakakah,SA,29.9697,40.2064,99.97,19.0,4.0,10.25
185,"{'coord': {'lon': 14.2845, 'lat': -22.116}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 54.5, 'feels_like': 53.89, 'temp_min': 54.5, 'temp_max': 54.5, 'pressure': 1020, 'humidity': 90, 'sea_level': 1020, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 6.62, 'deg': 156, 'gust': 10.22}, 'clouds': {'all': 73}, 'dt': 1659562159, 'sys': {'country': 'NA', 'sunrise': 1659504884, 'sunset': 1659544999}, 'timezone': 7200, 'id': 3356832, 'name': 'Henties Bay', 'cod': 200}",1659562159,Henties Bay,NA,-22.116,14.2845,54.5,90.0,73.0,6.62
186,"{'coord': {'lon': 29.25, 'lat': 12.35}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 76.12, 'feels_like': 77.2, 'temp_min': 76.12, 'temp_max': 76.12, 'pressure': 1010, 'humidity': 80, 'sea_level': 1010, 'grnd_level': 948}, 'visibility': 10000, 'wind': {'speed': 6.38, 'deg': 190, 'gust': 9.91}, 'clouds': {'all': 86}, 'dt': 1659562499, 'sys': {'country': 'SD', 'sunrise': 1659498583, 'sunset': 1659544116}, 'timezone': 7200, 'id': 380348, 'name': 'Abū Zabad', 'cod': 200}",1659562499,Abū Zabad,SD,12.35,29.25,76.12,80.0,86.0,6.38
187,"{'coord': {'lon': -50.2056, 'lat': -30.1811}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 62.78, 'feels_like': 63.03, 'temp_min': 62.78, 'temp_max': 62.78, 'pressure': 1011, 'humidity': 91, 'sea_level': 1011, 'grnd_level': 1011}, 'visibility': 10000, 'wind': {'speed': 19.35, 'deg': 41, 'gust': 35.46}, 'clouds': {'all': 97}, 'dt': 1659561963, 'sys': {'country': 'BR', 'sunrise': 1659521105, 'sunset': 1659559731}, 'timezone': -10800, 'id': 3466165, 'name': 'Cidreira', 'cod': 200}",1659561963,Cidreira,BR,-30.1811,-50.2056,62.78,91.0,97.0,19.35
188,"{'coord': {'lon': 100.3354, 'lat': 5.4112}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 78.12, 'feels_like': 79.86, 'temp_min': 76.95, 'temp_max': 78.89, 'pressure': 1009, 'humidity': 90}, 'visibility': 8000, 'wind': {'speed': 2.3, 'deg': 0}, 'clouds': {'all': 20}, 'dt': 1659561774, 'sys': {'type': 2, 'id': 2037578, 'country': 'MY', 'sunrise': 1659568469, 'sunset': 1659612902}, 'timezone': 28800, 'id': 1735106, 'name': 'George Town', 'cod': 200}",1659561774,George Town,MY,5.4112,100.3354,78.12,90.0,20.0,2.3
189,"{'coord': {'lon': 10.85, 'lat': 30.3333}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 89.6, 'feels_like': 85.96, 'temp_min': 89.6, 'temp_max': 89.6, 'pressure': 1008, 'humidity': 20, 'sea_level': 1008, 'grnd_level': 952}, 'visibility': 10000, 'wind': {'speed': 6.31, 'deg': 303, 'gust': 7.7}, 'clouds': {'all': 2}, 'dt': 1659562170, 'sys': {'country': 'LY', 'sunrise': 1659501363, 'sunset': 1659550168}, 'timezone': 7200, 'id': 2214432, 'name': 'Nālūt', 'cod': 200}",1659562170,Nālūt,LY,30.3333,10.85,89.6,20.0,2.0,6.31
190,"{'coord': {'lon': -13.564, 'lat': 29.0605}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 70.02, 'feels_like': 70.38, 'temp_min': 70.02, 'temp_max': 70.02, 'pressure': 1013, 'humidity': 78}, 'visibility': 10000, 'wind': {'speed': 21.85, 'deg': 10}, 'clouds': {'all': 20}, 'dt': 1659562505, 'sys': {'type': 1, 'id': 2379, 'country': 'ES', 'sunrise': 1659507358, 'sunset': 1659555890}, 'timezone': 3600, 'id': 2510573, 'name': 'Teguise', 'cod': 200}",1659562505,Teguise,ES,29.0605,-13.564,70.02,78.0,20.0,21.85
191,"{'coord': {'lon': 18.2667, 'lat': -1.95}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 70.99, 'feels_like': 71.46, 'temp_min': 70.99, 'temp_max': 70.99, 'pressure': 1012, 'humidity': 78, 'sea_level': 1012, 'grnd_level': 978}, 'visibility': 10000, 'wind': {'speed': 2.77, 'deg': 251, 'gust': 3.31}, 'clouds': {'all': 100}, 'dt': 1659562507, 'sys': {'country': 'CD', 'sunrise': 1659502324, 'sunset': 1659545647}, 'timezone': 3600, 'id': 2315417, 'name': 'Inongo', 'cod': 200}",1659562507,Inongo,CD,-1.95,18.2667,70.99,78.0,100.0,2.77
192,"{'coord': {'lon': 146.4167, 'lat': 68.5333}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 47.57, 'feels_like': 43.2, 'temp_min': 47.57, 'temp_max': 47.57, 'pressure': 1011, 'humidity': 94, 'sea_level': 1011, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 9.53, 'deg': 5, 'gust': 15.55}, 'rain': {'1h': 0.3}, 'clouds': {'all': 100}, 'dt': 1659562509, 'sys': {'country': 'RU', 'sunrise': 1659544401, 'sunset': 1659614853}, 'timezone': 39600, 'id': 2126785, 'name': 'Belaya Gora', 'cod': 200}",1659562509,Belaya Gora,RU,68.5333,146.4167,47.57,94.0,100.0,9.53
193,"{'coord': {'lon': -77.6139, 'lat': -11.0964}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 64.96, 'feels_like': 64.67, 'temp_min': 64.96, 'temp_max': 64.96, 'pressure': 1012, 'humidity': 75, 'sea_level': 1012, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 11.56, 'deg': 189, 'gust': 11.27}, 'clouds': {'all': 25}, 'dt': 1659562172, 'sys': {'country': 'PE', 'sunrise': 1659526031, 'sunset': 1659567960}, 'timezone': -18000, 'id': 3939761, 'name': 'Hualmay', 'cod': 200}",1659562172,Hualmay,PE,-11.0964,-77.6139,64.96,75.0,25.0,11.56
194,"{'coord': {'lon': 38.9371, 'lat': 48.1395}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 66.97, 'feels_like': 67.14, 'temp_min': 66.97, 'temp_max': 66.97, 'pressure': 1012, 'humidity': 80, 'sea_level': 1012, 'grnd_level': 982}, 'visibility': 10000, 'wind': {'speed': 2.93, 'deg': 180, 'gust': 3.24}, 'clouds': {'all': 26}, 'dt': 1659562512, 'sys': {'country': 'UA', 'sunrise': 1659578609, 'sunset': 1659632232}, 'timezone': 10800, 'id': 704202, 'name': 'Krasnyy Luch', 'cod': 200}",1659562512,Krasnyy Luch,UA,48.1395,38.9371,66.97,80.0,26.0,2.93
195,"{'coord': {'lon': 175.6575, 'lat': -40.9597}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 55.89, 'feels_like': 54.84, 'temp_min': 55.89, 'temp_max': 55.89, 'pressure': 1023, 'humidity': 78, 'sea_level': 1023, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 3.65, 'deg': 350, 'gust': 9.15}, 'clouds': {'all': 94}, 'dt': 1659562514, 'sys': {'type': 2, 'id': 2035199, 'country': 'NZ', 'sunrise': 1659554507, 'sunset': 1659590711}, 'timezone': 43200, 'id': 2206890, 'name': 'Masterton', 'cod': 200}",1659562514,Masterton,NZ,-40.9597,175.6575,55.89,78.0,94.0,3.65
197,"{'coord': {'lon': 166.1, 'lat': 60.4667}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 57, 'feels_like': 55.74, 'temp_min': 57, 'temp_max': 57, 'pressure': 1013, 'humidity': 71, 'sea_level': 1013, 'grnd_level': 989}, 'visibility': 10000, 'wind': {'speed': 7.96, 'deg': 338, 'gust': 12.01}, 'clouds': {'all': 30}, 'dt': 1659562194, 'sys': {'country': 'RU', 'sunrise': 1659544742, 'sunset': 1659605064}, 'timezone': 43200, 'id': 2120591, 'name': 'Tilichiki', 'cod': 200}",1659562194,Tilichiki,RU,60.4667,166.1,57.0,71.0,30.0,7.96
198,"{'coord': {'lon': 24.4036, 'lat': 56.0594}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 58.23, 'feels_like': 57.65, 'temp_min': 58.23, 'temp_max': 58.23, 'pressure': 1020, 'humidity': 83, 'sea_level': 1020, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 7.07, 'deg': 173, 'gust': 9.82}, 'clouds': {'all': 77}, 'dt': 1659562519, 'sys': {'country': 'LT', 'sunrise': 1659580280, 'sunset': 1659637537}, 'timezone': 10800, 'id': 595997, 'name': 'Pasvalys', 'cod': 200}",1659562519,Pasvalys,LT,56.0594,24.4036,58.23,83.0,77.0,7.07
199,"{'coord': {'lon': 132.75, 'lat': -5.6667}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 79.74, 'feels_like': 79.74, 'temp_min': 79.74, 'temp_max': 79.74, 'pressure': 1010, 'humidity': 84, 'sea_level': 1010, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 15.03, 'deg': 132, 'gust': 16.87}, 'clouds': {'all': 61}, 'dt': 1659562521, 'sys': {'country': 'ID', 'sunrise': 1659561523, 'sunset': 1659604290}, 'timezone': 32400, 'id': 1623197, 'name': 'Tual', 'cod': 200}",1659562521,Tual,ID,-5.6667,132.75,79.74,84.0,61.0,15.03
200,"{'coord': {'lon': 85.2072, 'lat': 52.5364}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 51.15, 'feels_like': 49.64, 'temp_min': 51.15, 'temp_max': 51.15, 'pressure': 1015, 'humidity': 78, 'sea_level': 1015, 'grnd_level': 994}, 'visibility': 10000, 'wind': {'speed': 6.91, 'deg': 46, 'gust': 9.1}, 'clouds': {'all': 3}, 'dt': 1659562523, 'sys': {'country': 'RU', 'sunrise': 1659566576, 'sunset': 1659622056}, 'timezone': 25200, 'id': 1510018, 'name': 'Biysk', 'cod': 200}",1659562523,Biysk,RU,52.5364,85.2072,51.15,78.0,3.0,6.91
201,"{'coord': {'lon': -87.6335, 'lat': 46.5333}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 75.42, 'feels_like': 75.7, 'temp_min': 71.33, 'temp_max': 80.78, 'pressure': 1002, 'humidity': 65, 'sea_level': 1002, 'grnd_level': 957}, 'visibility': 10000, 'wind': {'speed': 15.57, 'deg': 300, 'gust': 24.58}, 'clouds': {'all': 59}, 'dt': 1659562079, 'sys': {'type': 2, 'id': 2007015, 'country': 'US', 'sunrise': 1659522828, 'sunset': 1659575973}, 'timezone': -14400, 'id': 5000950, 'name': 'Marquette', 'cod': 200}",1659562079,Marquette,US,46.5333,-87.6335,75.42,65.0,59.0,15.57
202,"{'coord': {'lon': 23.616, 'lat': 1.2391}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 75.13, 'feels_like': 75.96, 'temp_min': 75.13, 'temp_max': 75.13, 'pressure': 1011, 'humidity': 77, 'sea_level': 1011, 'grnd_level': 969}, 'visibility': 10000, 'wind': {'speed': 1.3, 'deg': 236, 'gust': 1.5}, 'clouds': {'all': 45}, 'dt': 1659562526, 'sys': {'country': 'CD', 'sunrise': 1659500799, 'sunset': 1659544605}, 'timezone': 7200, 'id': 219414, 'name': 'Basoko', 'cod': 200}",1659562526,Basoko,CD,1.2391,23.616,75.13,77.0,45.0,1.3
203,"{'coord': {'lon': 121.9667, 'lat': 53.9667}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 62.78, 'feels_like': 63.27, 'temp_min': 62.78, 'temp_max': 62.78, 'pressure': 1003, 'humidity': 96, 'sea_level': 1003, 'grnd_level': 943}, 'visibility': 10000, 'wind': {'speed': 1.3, 'deg': 348, 'gust': 1.52}, 'rain': {'1h': 0.28}, 'clouds': {'all': 100}, 'dt': 1659562528, 'sys': {'country': 'RU', 'sunrise': 1659557397, 'sunset': 1659613592}, 'timezone': 32400, 'id': 2012938, 'name': 'Yerofey Pavlovich', 'cod': 200}",1659562528,Yerofey Pavlovich,RU,53.9667,121.9667,62.78,96.0,100.0,1.3
204,"{'coord': {'lon': -67.5, 'lat': -45.8667}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 46.26, 'feels_like': 42.19, 'temp_min': 46.26, 'temp_max': 46.26, 'pressure': 1011, 'humidity': 61}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 30}, 'clouds': {'all': 0}, 'dt': 1659562161, 'sys': {'type': 1, 'id': 8284, 'country': 'AR', 'sunrise': 1659527195, 'sunset': 1659561942}, 'timezone': -10800, 'id': 3860443, 'name': 'Comodoro Rivadavia', 'cod': 200}",1659562161,Comodoro Rivadavia,AR,-45.8667,-67.5,46.26,61.0,0.0,8.05
205,"{'coord': {'lon': 36.2, 'lat': 36.9559}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 77.09, 'feels_like': 78.67, 'temp_min': 77.09, 'temp_max': 77.09, 'pressure': 1008, 'humidity': 89, 'sea_level': 1008, 'grnd_level': 988}, 'visibility': 10000, 'wind': {'speed': 0.38, 'deg': 51, 'gust': 2.66}, 'clouds': {'all': 9}, 'dt': 1659562532, 'sys': {'country': 'TR', 'sunrise': 1659580960, 'sunset': 1659631195}, 'timezone': 10800, 'id': 296852, 'name': 'Erzin', 'cod': 200}",1659562532,Erzin,TR,36.9559,36.2,77.09,89.0,9.0,0.38
206,"{'coord': {'lon': 142.3475, 'lat': -3.1374}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 78.75, 'feels_like': 78.75, 'temp_min': 78.75, 'temp_max': 78.75, 'pressure': 1010, 'humidity': 87, 'sea_level': 1010, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 5.59, 'deg': 130, 'gust': 7.58}, 'clouds': {'all': 97}, 'dt': 1659562534, 'sys': {'country': 'PG', 'sunrise': 1659559030, 'sunset': 1659602177}, 'timezone': 36000, 'id': 2101169, 'name': 'Aitape', 'cod': 200}",1659562534,Aitape,PG,-3.1374,142.3475,78.75,87.0,97.0,5.59
207,"{'coord': {'lon': 117.0506, 'lat': 30.5092}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 83.3, 'feels_like': 91.44, 'temp_min': 83.3, 'temp_max': 83.3, 'pressure': 1006, 'humidity': 78, 'sea_level': 1006, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 2.53, 'deg': 178, 'gust': 2.84}, 'clouds': {'all': 0}, 'dt': 1659562535, 'sys': {'country': 'CN', 'sunrise': 1659562283, 'sunset': 1659611066}, 'timezone': 28800, 'id': 1817993, 'name': 'Anking', 'cod': 200}",1659562535,Anking,CN,30.5092,117.0506,83.3,78.0,0.0,2.53
208,"{'coord': {'lon': -57.5575, 'lat': -38.0023}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 49.44, 'feels_like': 46.06, 'temp_min': 47.95, 'temp_max': 50.88, 'pressure': 1018, 'humidity': 92}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 230}, 'clouds': {'all': 100}, 'dt': 1659562454, 'sys': {'type': 2, 'id': 268283, 'country': 'AR', 'sunrise': 1659523727, 'sunset': 1659560638}, 'timezone': -10800, 'id': 3430863, 'name': 'Mar del Plata', 'cod': 200}",1659562454,Mar del Plata,AR,-38.0023,-57.5575,49.44,92.0,100.0,8.05
209,"{'coord': {'lon': 113.6333, 'lat': -24.8667}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 64.8, 'feels_like': 63.7, 'temp_min': 64.8, 'temp_max': 64.8, 'pressure': 1016, 'humidity': 58, 'sea_level': 1016, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 17.9, 'deg': 194, 'gust': 20.33}, 'clouds': {'all': 100}, 'dt': 1659562539, 'sys': {'country': 'AU', 'sunrise': 1659567659, 'sunset': 1659607330}, 'timezone': 28800, 'id': 2074865, 'name': 'Carnarvon', 'cod': 200}",1659562539,Carnarvon,AU,-24.8667,113.6333,64.8,58.0,100.0,17.9
210,"{'coord': {'lon': 34.9892, 'lat': 32.8156}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 73.2, 'feels_like': 74.26, 'temp_min': 73.2, 'temp_max': 73.2, 'pressure': 1007, 'humidity': 86, 'sea_level': 1007, 'grnd_level': 998}, 'visibility': 10000, 'wind': {'speed': 2.21, 'deg': 254, 'gust': 2.59}, 'clouds': {'all': 0}, 'dt': 1659562273, 'sys': {'type': 2, 'id': 2006970, 'country': 'IL', 'sunrise': 1659581737, 'sunset': 1659630999}, 'timezone': 10800, 'id': 294801, 'name': 'Haifa', 'cod': 200}",1659562273,Haifa,IL,32.8156,34.9892,73.2,86.0,0.0,2.21
211,"{'coord': {'lon': -10.0711, 'lat': 20.5022}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 99.45, 'feels_like': 97.93, 'temp_min': 99.45, 'temp_max': 99.45, 'pressure': 1007, 'humidity': 23, 'sea_level': 1007, 'grnd_level': 965}, 'visibility': 10000, 'wind': {'speed': 10.96, 'deg': 242, 'gust': 15.28}, 'clouds': {'all': 9}, 'dt': 1659561945, 'sys': {'country': 'MR', 'sunrise': 1659507335, 'sunset': 1659554237}, 'timezone': 0, 'id': 2381972, 'name': 'Adrar', 'cod': 200}",1659561945,Adrar,MR,20.5022,-10.0711,99.45,23.0,9.0,10.96
212,"{'coord': {'lon': -23.5087, 'lat': 14.9215}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 79.34, 'feels_like': 79.34, 'temp_min': 79.34, 'temp_max': 79.34, 'pressure': 1012, 'humidity': 78}, 'visibility': 10000, 'wind': {'speed': 9.22, 'deg': 50}, 'clouds': {'all': 75}, 'dt': 1659562544, 'sys': {'type': 1, 'id': 2462, 'country': 'CV', 'sunrise': 1659511037, 'sunset': 1659556985}, 'timezone': -3600, 'id': 3374333, 'name': 'Praia', 'cod': 200}",1659562544,Praia,CV,14.9215,-23.5087,79.34,78.0,75.0,9.22
213,"{'coord': {'lon': -156.47, 'lat': 20.8947}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 86.02, 'feels_like': 89.11, 'temp_min': 82.85, 'temp_max': 86.02, 'pressure': 1014, 'humidity': 54}, 'visibility': 10000, 'wind': {'speed': 20.71, 'deg': 30}, 'clouds': {'all': 40}, 'dt': 1659562392, 'sys': {'type': 1, 'id': 7879, 'country': 'US', 'sunrise': 1659542445, 'sunset': 1659589395}, 'timezone': -36000, 'id': 5847411, 'name': 'Kahului', 'cod': 200}",1659562392,Kahului,US,20.8947,-156.47,86.02,54.0,40.0,20.71
214,"{'coord': {'lon': -51.995, 'lat': -6.6447}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 83.55, 'feels_like': 82.31, 'temp_min': 83.55, 'temp_max': 83.55, 'pressure': 1008, 'humidity': 36, 'sea_level': 1008, 'grnd_level': 985}, 'visibility': 10000, 'wind': {'speed': 1.9, 'deg': 83, 'gust': 2.26}, 'clouds': {'all': 31}, 'dt': 1659562547, 'sys': {'country': 'BR', 'sunrise': 1659519542, 'sunset': 1659562153}, 'timezone': -10800, 'id': 3388847, 'name': 'São Félix do Xingu', 'cod': 200}",1659562547,São Félix do Xingu,BR,-6.6447,-51.995,83.55,36.0,31.0,1.9
215,"{'coord': {'lon': 42.9566, 'lat': 41.9563}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 65.77, 'feels_like': 66.51, 'temp_min': 65.77, 'temp_max': 65.77, 'pressure': 1015, 'humidity': 95, 'sea_level': 1015, 'grnd_level': 936}, 'visibility': 10000, 'wind': {'speed': 1.7, 'deg': 129, 'gust': 2.33}, 'clouds': {'all': 52}, 'dt': 1659562549, 'sys': {'type': 1, 'id': 8856, 'country': 'GE', 'sunrise': 1659578664, 'sunset': 1659630248}, 'timezone': 14400, 'id': 610864, 'name': 'Khani', 'cod': 200}",1659562549,Khani,GE,41.9563,42.9566,65.77,95.0,52.0,1.7
216,"{'coord': {'lon': -13.0499, 'lat': 20.5169}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 93.9, 'feels_like': 93.22, 'temp_min': 93.9, 'temp_max': 93.9, 'pressure': 1010, 'humidity': 31, 'sea_level': 1010, 'grnd_level': 985}, 'visibility': 10000, 'wind': {'speed': 10.16, 'deg': 275, 'gust': 14.47}, 'clouds': {'all': 9}, 'dt': 1659562551, 'sys': {'country': 'MR', 'sunrise': 1659508049, 'sunset': 1659554953}, 'timezone': 0, 'id': 2381334, 'name': 'Atar', 'cod': 200}",1659562551,Atar,MR,20.5169,-13.0499,93.9,31.0,9.0,10.16
217,"{'coord': {'lon': 1.3862, 'lat': 51.3813}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 67.96, 'feels_like': 68.41, 'temp_min': 65.89, 'temp_max': 70.7, 'pressure': 1012, 'humidity': 84}, 'visibility': 10000, 'wind': {'speed': 1.99, 'deg': 192, 'gust': 4}, 'clouds': {'all': 78}, 'dt': 1659562013, 'sys': {'type': 2, 'id': 2072746, 'country': 'GB', 'sunrise': 1659500484, 'sunset': 1659555589}, 'timezone': 3600, 'id': 2643044, 'name': 'Margate', 'cod': 200}",1659562013,Margate,GB,51.3813,1.3862,67.96,84.0,78.0,1.99
218,"{'coord': {'lon': -51.1922, 'lat': 68.8193}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 52.05, 'feels_like': 49.59, 'temp_min': 52.05, 'temp_max': 52.05, 'pressure': 1003, 'humidity': 56, 'sea_level': 1003, 'grnd_level': 1001}, 'visibility': 10000, 'wind': {'speed': 5.41, 'deg': 73, 'gust': 8.37}, 'clouds': {'all': 100}, 'dt': 1659562089, 'sys': {'type': 1, 'id': 165, 'country': 'GL', 'sunrise': 1659504959, 'sunset': 1659576351}, 'timezone': -7200, 'id': 3420768, 'name': 'Qasigiannguit', 'cod': 200}",1659562089,Qasigiannguit,GL,68.8193,-51.1922,52.05,56.0,100.0,5.41
