,JSON,DATE,CITY,COUNTRY,LAT,LNG,MAX_TEMP,HUMIDITY,CLOUDINESS,WIND_SPEED
123,"{'coord': {'lon': 172.9752, 'lat': 1.3292}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.19, 'feels_like': 84.79, 'temp_min': 81.19, 'temp_max': 81.19, 'pressure': 1008, 'humidity': 69, 'sea_level': 1008, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 17.13, 'deg': 114, 'gust': 19.86}, 'clouds': {'all': 97}, 'dt': 1659236522, 'sys': {'country': 'KI', 'sunrise': 1659205749, 'sunset': 1659249582}, 'timezone': 43200, 'id': 7601762, 'name': 'Bairiki Village', 'cod': 200}",2022-07-31 03:02:02,Bairiki Village,KI,1.3292,172.9752,81.19,69.0,97.0,17.13
124,"{'coord': {'lon': -97.8558, 'lat': 55.7435}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 54.97, 'feels_like': 52.84, 'temp_min': 54.97, 'temp_max': 54.97, 'pressure': 1015, 'humidity': 57, 'sea_level': 1015, 'grnd_level': 990}, 'visibility': 10000, 'wind': {'speed': 6.13, 'deg': 66, 'gust': 16.15}, 'clouds': {'all': 100}, 'dt': 1659236524, 'sys': {'country': 'CA', 'sunrise': 1659177191, 'sunset': 1659235340}, 'timezone': -18000, 'id': 6165406, 'name': 'Thompson', 'cod': 200}",2022-07-31 03:02:04,Thompson,CA,55.7435,-97.8558,54.97,57.0,100.0,6.13
126,"{'coord': {'lon': -84.5333, 'lat': 39.1834}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 69.6, 'feels_like': 69.78, 'temp_min': 65.34, 'temp_max': 72.59, 'pressure': 1021, 'humidity': 75}, 'visibility': 10000, 'wind': {'speed': 3.76, 'deg': 82, 'gust': 6.02}, 'clouds': {'all': 100}, 'dt': 1659236242, 'sys': {'type': 2, 'id': 2005257, 'country': 'US', 'sunrise': 1659177395, 'sunset': 1659228741}, 'timezone': -14400, 'id': 4513583, 'name': 'Hamilton', 'cod': 200}",2022-07-31 02:57:22,Hamilton,US,39.1834,-84.5333,69.6,75.0,100.0,3.76
127,"{'coord': {'lon': 128.8694, 'lat': 71.6872}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 52.34, 'feels_like': 50.61, 'temp_min': 52.34, 'temp_max': 52.34, 'pressure': 999, 'humidity': 71, 'sea_level': 999, 'grnd_level': 995}, 'visibility': 6598, 'wind': {'speed': 4.25, 'deg': 19, 'gust': 3.98}, 'clouds': {'all': 100}, 'dt': 1659236529, 'sys': {'country': 'RU', 'sunrise': 0, 'sunset': 0}, 'timezone': 32400, 'id': 2015306, 'name': 'Tiksi', 'cod': 200}",2022-07-31 03:02:09,Tiksi,RU,71.6872,128.8694,52.34,71.0,100.0,4.25
128,"{'coord': {'lon': 33.5867, 'lat': -16.1564}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 55.49, 'feels_like': 55.17, 'temp_min': 55.49, 'temp_max': 55.49, 'pressure': 1018, 'humidity': 94}, 'visibility': 10000, 'wind': {'speed': 3.44, 'deg': 340}, 'clouds': {'all': 0}, 'dt': 1659236531, 'sys': {'type': 1, 'id': 2212, 'country': 'MZ', 'sunrise': 1659240618, 'sunset': 1659281618}, 'timezone': 7200, 'id': 1026014, 'name': 'Tete', 'cod': 200}",2022-07-31 03:02:11,Tete,MZ,-16.1564,33.5867,55.49,94.0,0.0,3.44
129,"{'coord': {'lon': 55.7679, 'lat': -21.3585}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 63.99, 'feels_like': 63.66, 'temp_min': 63.99, 'temp_max': 65.21, 'pressure': 1024, 'humidity': 76, 'sea_level': 1024, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 15.73, 'deg': 50, 'gust': 18.99}, 'clouds': {'all': 41}, 'dt': 1659236533, 'sys': {'type': 1, 'id': 2127, 'country': 'RE', 'sunrise': 1659235753, 'sunset': 1659275837}, 'timezone': 14400, 'id': 935215, 'name': 'Saint-Philippe', 'cod': 200}",2022-07-31 03:02:13,Saint-Philippe,RE,-21.3585,55.7679,63.99,76.0,41.0,15.73
130,"{'coord': {'lon': -120.4579, 'lat': 34.6391}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 62.89, 'feels_like': 63.25, 'temp_min': 57.92, 'temp_max': 75.34, 'pressure': 1014, 'humidity': 93}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 270}, 'clouds': {'all': 0}, 'dt': 1659236535, 'sys': {'type': 1, 'id': 4747, 'country': 'US', 'sunrise': 1659186630, 'sunset': 1659236749}, 'timezone': -25200, 'id': 5367788, 'name': 'Lompoc', 'cod': 200}",2022-07-31 03:02:15,Lompoc,US,34.6391,-120.4579,62.89,93.0,0.0,8.05
131,"{'coord': {'lon': 145.7667, 'lat': -16.9167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 77.52, 'feels_like': 78.17, 'temp_min': 76.95, 'temp_max': 80.06, 'pressure': 1014, 'humidity': 68}, 'visibility': 10000, 'wind': {'speed': 13.8, 'deg': 130}, 'clouds': {'all': 100}, 'dt': 1659236387, 'sys': {'type': 1, 'id': 9490, 'country': 'AU', 'sunrise': 1659213767, 'sunset': 1659254624}, 'timezone': 36000, 'id': 2172797, 'name': 'Cairns', 'cod': 200}",2022-07-31 02:59:47,Cairns,AU,-16.9167,145.7667,77.52,68.0,100.0,13.8
132,"{'coord': {'lon': 93.0344, 'lat': 58.0728}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 74.44, 'feels_like': 74.93, 'temp_min': 74.44, 'temp_max': 74.44, 'pressure': 999, 'humidity': 71, 'sea_level': 999, 'grnd_level': 990}, 'visibility': 10000, 'wind': {'speed': 7.09, 'deg': 278, 'gust': 10.4}, 'clouds': {'all': 35}, 'dt': 1659236539, 'sys': {'country': 'RU', 'sunrise': 1659217062, 'sunset': 1659276640}, 'timezone': 25200, 'id': 1490805, 'name': 'Strelka', 'cod': 200}",2022-07-31 03:02:19,Strelka,RU,58.0728,93.0344,74.44,71.0,35.0,7.09
133,"{'coord': {'lon': 39.5131, 'lat': 68.0531}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 58.53, 'feels_like': 58.26, 'temp_min': 58.53, 'temp_max': 58.53, 'pressure': 1014, 'humidity': 89, 'sea_level': 1014, 'grnd_level': 1012}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 173, 'gust': 12.53}, 'clouds': {'all': 65}, 'dt': 1659236540, 'sys': {'country': 'RU', 'sunrise': 1659223810, 'sunset': 1659295582}, 'timezone': 10800, 'id': 556268, 'name': 'Ostrovnoy', 'cod': 200}",2022-07-31 03:02:20,Ostrovnoy,RU,68.0531,39.5131,58.53,89.0,65.0,5.75
134,"{'coord': {'lon': 149.2, 'lat': -21.15}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 72.68, 'feels_like': 73.04, 'temp_min': 72.68, 'temp_max': 72.68, 'pressure': 1019, 'humidity': 72, 'sea_level': 1019, 'grnd_level': 1018}, 'visibility': 10000, 'wind': {'speed': 15.57, 'deg': 108, 'gust': 20.15}, 'clouds': {'all': 100}, 'dt': 1659236466, 'sys': {'type': 2, 'id': 254970, 'country': 'AU', 'sunrise': 1659213317, 'sunset': 1659253426}, 'timezone': 36000, 'id': 2159220, 'name': 'Mackay', 'cod': 200}",2022-07-31 03:01:06,Mackay,AU,-21.15,149.2,72.68,72.0,100.0,15.57
135,"{'coord': {'lon': 23.616, 'lat': 1.2391}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 71.22, 'feels_like': 72.41, 'temp_min': 71.22, 'temp_max': 71.22, 'pressure': 1013, 'humidity': 93, 'sea_level': 1013, 'grnd_level': 970}, 'visibility': 10000, 'wind': {'speed': 0.92, 'deg': 80, 'gust': 1.39}, 'clouds': {'all': 98}, 'dt': 1659236544, 'sys': {'country': 'CD', 'sunrise': 1659241603, 'sunset': 1659285419}, 'timezone': 7200, 'id': 219414, 'name': 'Basoko', 'cod': 200}",2022-07-31 03:02:24,Basoko,CD,1.2391,23.616,71.22,93.0,98.0,0.92
136,"{'coord': {'lon': 12.2, 'lat': -5.55}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 72.32, 'feels_like': 73.2, 'temp_min': 72.32, 'temp_max': 72.32, 'pressure': 1016, 'humidity': 84, 'sea_level': 1016, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 7.72, 'deg': 193, 'gust': 14.07}, 'clouds': {'all': 87}, 'dt': 1659236546, 'sys': {'country': 'AO', 'sunrise': 1659244881, 'sunset': 1659287620}, 'timezone': 3600, 'id': 2243271, 'name': 'Cabinda', 'cod': 200}",2022-07-31 03:02:26,Cabinda,AO,-5.55,12.2,72.32,84.0,87.0,7.72
137,"{'coord': {'lon': 102.5, 'lat': 71.9667}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 48.51, 'feels_like': 43.59, 'temp_min': 48.51, 'temp_max': 48.51, 'pressure': 1009, 'humidity': 77, 'sea_level': 1009, 'grnd_level': 1005}, 'visibility': 10000, 'wind': {'speed': 11.81, 'deg': 341, 'gust': 16.55}, 'rain': {'1h': 0.19}, 'clouds': {'all': 100}, 'dt': 1659236548, 'sys': {'country': 'RU', 'sunrise': 0, 'sunset': 0}, 'timezone': 25200, 'id': 2022572, 'name': 'Khatanga', 'cod': 200}",2022-07-31 03:02:28,Khatanga,RU,71.9667,102.5,48.51,77.0,100.0,11.81
138,"{'coord': {'lon': -105.25, 'lat': 19.9333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 77.94, 'feels_like': 79.38, 'temp_min': 77.94, 'temp_max': 77.94, 'pressure': 1013, 'humidity': 84, 'sea_level': 1013, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 1.5, 'deg': 240, 'gust': 1.74}, 'clouds': {'all': 100}, 'dt': 1659236550, 'sys': {'country': 'MX', 'sunrise': 1659184547, 'sunset': 1659231533}, 'timezone': -18000, 'id': 3981391, 'name': 'Tomatlán', 'cod': 200}",2022-07-31 03:02:30,Tomatlán,MX,19.9333,-105.25,77.94,84.0,100.0,1.5
139,"{'coord': {'lon': -156.47, 'lat': 20.8947}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 82.98, 'feels_like': 87.82, 'temp_min': 82.98, 'temp_max': 82.98, 'pressure': 1017, 'humidity': 68, 'sea_level': 1017, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 13.73, 'deg': 73, 'gust': 19.39}, 'clouds': {'all': 65}, 'dt': 1659236552, 'sys': {'type': 2, 'id': 18862, 'country': 'US', 'sunrise': 1659196753, 'sunset': 1659243912}, 'timezone': -36000, 'id': 5847411, 'name': 'Kahului', 'cod': 200}",2022-07-31 03:02:32,Kahului,US,20.8947,-156.47,82.98,68.0,65.0,13.73
140,"{'coord': {'lon': 77.5889, 'lat': 60.7333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 66.76, 'feels_like': 66.29, 'temp_min': 66.76, 'temp_max': 66.76, 'pressure': 1009, 'humidity': 67, 'sea_level': 1009, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 13.2, 'deg': 26, 'gust': 21.05}, 'clouds': {'all': 100}, 'dt': 1659236553, 'sys': {'country': 'RU', 'sunrise': 1659219719, 'sunset': 1659281397}, 'timezone': 25200, 'id': 1490796, 'name': 'Strezhevoy', 'cod': 200}",2022-07-31 03:02:33,Strezhevoy,RU,60.7333,77.5889,66.76,67.0,100.0,13.2
141,"{'coord': {'lon': 32.0377, 'lat': -28.783}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 60.85, 'feels_like': 60.87, 'temp_min': 60.85, 'temp_max': 60.85, 'pressure': 1018, 'humidity': 90, 'sea_level': 1018, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 3.83, 'deg': 253, 'gust': 3.98}, 'clouds': {'all': 26}, 'dt': 1659236555, 'sys': {'country': 'ZA', 'sunrise': 1659242159, 'sunset': 1659280821}, 'timezone': 7200, 'id': 962367, 'name': 'Richards Bay', 'cod': 200}",2022-07-31 03:02:35,Richards Bay,ZA,-28.783,32.0377,60.85,90.0,26.0,3.83
142,"{'coord': {'lon': 115.65, 'lat': 34.45}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 85.62, 'feels_like': 95, 'temp_min': 85.62, 'temp_max': 85.62, 'pressure': 1005, 'humidity': 72, 'sea_level': 1005, 'grnd_level': 999}, 'visibility': 10000, 'wind': {'speed': 7.07, 'deg': 45, 'gust': 7.45}, 'clouds': {'all': 43}, 'dt': 1659236557, 'sys': {'country': 'CN', 'sunrise': 1659216403, 'sunset': 1659266443}, 'timezone': 28800, 'id': 1783934, 'name': 'Shangqiu', 'cod': 200}",2022-07-31 03:02:37,Shangqiu,CN,34.45,115.65,85.62,72.0,43.0,7.07
143,"{'coord': {'lon': -89.8275, 'lat': 13.5928}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 79.7, 'feels_like': 79.7, 'temp_min': 79.7, 'temp_max': 79.7, 'pressure': 1013, 'humidity': 85, 'sea_level': 1013, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 4.41, 'deg': 343, 'gust': 5.14}, 'rain': {'1h': 0.6}, 'clouds': {'all': 100}, 'dt': 1659236559, 'sys': {'country': 'SV', 'sunrise': 1659181411, 'sunset': 1659227267}, 'timezone': -21600, 'id': 3587498, 'name': 'Acajutla', 'cod': 200}",2022-07-31 03:02:39,Acajutla,SV,13.5928,-89.8275,79.7,85.0,100.0,4.41
144,"{'coord': {'lon': -50.0119, 'lat': -24.7911}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 45.37, 'feels_like': 44.02, 'temp_min': 45.37, 'temp_max': 45.37, 'pressure': 1021, 'humidity': 78, 'sea_level': 1021, 'grnd_level': 905}, 'visibility': 10000, 'wind': {'speed': 3.42, 'deg': 57, 'gust': 3.87}, 'clouds': {'all': 7}, 'dt': 1659236561, 'sys': {'country': 'BR', 'sunrise': 1659261449, 'sunset': 1659300913}, 'timezone': -10800, 'id': 3466704, 'name': 'Castro', 'cod': 200}",2022-07-31 03:02:41,Castro,BR,-24.7911,-50.0119,45.37,78.0,7.0,3.42
145,"{'coord': {'lon': 15.1594, 'lat': -26.6481}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 51.82, 'feels_like': 49.86, 'temp_min': 51.82, 'temp_max': 51.82, 'pressure': 1020, 'humidity': 67, 'sea_level': 1020, 'grnd_level': 1016}, 'visibility': 10000, 'wind': {'speed': 17.27, 'deg': 157, 'gust': 25.19}, 'clouds': {'all': 0}, 'dt': 1659236563, 'sys': {'country': 'NA', 'sunrise': 1659245994, 'sunset': 1659285087}, 'timezone': 7200, 'id': 3355672, 'name': 'Lüderitz', 'cod': 200}",2022-07-31 03:02:43,Lüderitz,NA,-26.6481,15.1594,51.82,67.0,0.0,17.27
147,"{'coord': {'lon': 26.5969, 'lat': -10.8764}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 56.7, 'feels_like': 54.55, 'temp_min': 56.7, 'temp_max': 56.7, 'pressure': 1016, 'humidity': 53, 'sea_level': 1016, 'grnd_level': 864}, 'visibility': 10000, 'wind': {'speed': 1.95, 'deg': 200, 'gust': 1.88}, 'clouds': {'all': 0}, 'dt': 1659236566, 'sys': {'country': 'CD', 'sunrise': 1659241856, 'sunset': 1659283735}, 'timezone': 7200, 'id': 923058, 'name': 'Kambove', 'cod': 200}",2022-07-31 03:02:46,Kambove,CD,-10.8764,26.5969,56.7,53.0,0.0,1.95
148,"{'coord': {'lon': -28.7, 'lat': 38.5167}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 73.56, 'feels_like': 73.96, 'temp_min': 73.56, 'temp_max': 73.56, 'pressure': 1026, 'humidity': 71, 'sea_level': 1026, 'grnd_level': 1026}, 'visibility': 10000, 'wind': {'speed': 2.48, 'deg': 198, 'gust': 2.68}, 'clouds': {'all': 17}, 'dt': 1659236568, 'sys': {'country': 'PT', 'sunrise': 1659250534, 'sunset': 1659301599}, 'timezone': 0, 'id': 3372707, 'name': 'Ribeira Grande', 'cod': 200}",2022-07-31 03:02:48,Ribeira Grande,PT,38.5167,-28.7,73.56,71.0,17.0,2.48
149,"{'coord': {'lon': -102.2, 'lat': 19.0167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 72.77, 'feels_like': 74.07, 'temp_min': 72.77, 'temp_max': 72.77, 'pressure': 1015, 'humidity': 92, 'sea_level': 1015, 'grnd_level': 972}, 'visibility': 7214, 'wind': {'speed': 2.06, 'deg': 80, 'gust': 3.2}, 'clouds': {'all': 100}, 'dt': 1659236570, 'sys': {'country': 'MX', 'sunrise': 1659183899, 'sunset': 1659230717}, 'timezone': -18000, 'id': 4018430, 'name': 'Antúnez', 'cod': 200}",2022-07-31 03:02:50,Antúnez,MX,19.0167,-102.2,72.77,92.0,100.0,2.06
150,"{'coord': {'lon': 53.3831, 'lat': 51.5271}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 71.96, 'feels_like': 71.44, 'temp_min': 71.96, 'temp_max': 71.96, 'pressure': 1013, 'humidity': 55, 'sea_level': 1013, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 5.06, 'deg': 77, 'gust': 7.83}, 'clouds': {'all': 98}, 'dt': 1659236572, 'sys': {'country': 'RU', 'sunrise': 1659228486, 'sunset': 1659284248}, 'timezone': 18000, 'id': 557340, 'name': 'Ilek', 'cod': 200}",2022-07-31 03:02:52,Ilek,RU,51.5271,53.3831,71.96,55.0,98.0,5.06
151,"{'coord': {'lon': -64.4978, 'lat': -31.4241}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 48.81, 'feels_like': 48.81, 'temp_min': 48.81, 'temp_max': 49.89, 'pressure': 1016, 'humidity': 10}, 'visibility': 10000, 'wind': {'speed': 1.99, 'deg': 113, 'gust': 1.99}, 'clouds': {'all': 1}, 'dt': 1659236494, 'sys': {'type': 2, 'id': 2037372, 'country': 'AR', 'sunrise': 1659265594, 'sunset': 1659303721}, 'timezone': -10800, 'id': 3832791, 'name': 'Villa Carlos Paz', 'cod': 200}",2022-07-31 03:01:34,Villa Carlos Paz,AR,-31.4241,-64.4978,48.81,10.0,1.0,1.99
152,"{'coord': {'lon': 21.5606, 'lat': 57.3894}, 'weather': [{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 44.53, 'feels_like': 44.53, 'temp_min': 44.53, 'temp_max': 44.53, 'pressure': 1019, 'humidity': 100}, 'visibility': 450, 'wind': {'speed': 0, 'deg': 0}, 'clouds': {'all': 100}, 'dt': 1659236282, 'sys': {'type': 1, 'id': 1877, 'country': 'LV', 'sunrise': 1659234478, 'sunset': 1659293531}, 'timezone': 10800, 'id': 454310, 'name': 'Ventspils', 'cod': 200}",2022-07-31 02:58:02,Ventspils,LV,57.3894,21.5606,44.53,100.0,100.0,0.0
153,"{'coord': {'lon': 72.642, 'lat': 10.5669}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 81.05, 'feels_like': 86.74, 'temp_min': 81.05, 'temp_max': 81.05, 'pressure': 1008, 'humidity': 81, 'sea_level': 1008, 'grnd_level': 1006}, 'visibility': 10000, 'wind': {'speed': 21.36, 'deg': 316, 'gust': 23.64}, 'clouds': {'all': 100}, 'dt': 1659236577, 'sys': {'country': 'IN', 'sunrise': 1659229081, 'sunset': 1659274409}, 'timezone': 19800, 'id': 1267390, 'name': 'Kavaratti', 'cod': 200}",2022-07-31 03:02:57,Kavaratti,IN,10.5669,72.642,81.05,81.0,100.0,21.36
154,"{'coord': {'lon': -100.8896, 'lat': 46.8267}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 83.05, 'feels_like': 86.94, 'temp_min': 78.37, 'temp_max': 83.41, 'pressure': 1009, 'humidity': 64}, 'visibility': 10000, 'wind': {'speed': 5.75, 'deg': 120}, 'clouds': {'all': 0}, 'dt': 1659236425, 'sys': {'type': 1, 'id': 6313, 'country': 'US', 'sunrise': 1659180063, 'sunset': 1659233924}, 'timezone': -18000, 'id': 5690366, 'name': 'Mandan', 'cod': 200}",2022-07-31 03:00:25,Mandan,US,46.8267,-100.8896,83.05,64.0,0.0,5.75
155,"{'coord': {'lon': 55.5496, 'lat': -20.8968}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 69.1, 'feels_like': 68.99, 'temp_min': 64.56, 'temp_max': 70.41, 'pressure': 1021, 'humidity': 70}, 'visibility': 10000, 'wind': {'speed': 14.97, 'deg': 150}, 'clouds': {'all': 20}, 'dt': 1659236581, 'sys': {'type': 1, 'id': 2133, 'country': 'RE', 'sunrise': 1659235763, 'sunset': 1659275931}, 'timezone': 14400, 'id': 935255, 'name': 'Sainte-Marie', 'cod': 200}",2022-07-31 03:03:01,Sainte-Marie,RE,-20.8968,55.5496,69.1,70.0,20.0,14.97
156,"{'coord': {'lon': -115.5012, 'lat': 41.0002}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 86.23, 'feels_like': 82.81, 'temp_min': 86.02, 'temp_max': 86.23, 'pressure': 1012, 'humidity': 13, 'sea_level': 1012, 'grnd_level': 837}, 'visibility': 10000, 'wind': {'speed': 11.21, 'deg': 19, 'gust': 20.38}, 'clouds': {'all': 15}, 'dt': 1659236582, 'sys': {'type': 2, 'id': 2006617, 'country': 'US', 'sunrise': 1659184564, 'sunset': 1659236437}, 'timezone': -25200, 'id': 5703673, 'name': 'Elko', 'cod': 200}",2022-07-31 03:03:02,Elko,US,41.0002,-115.5012,86.23,13.0,15.0,11.21
157,"{'coord': {'lon': 95.5667, 'lat': 27.0167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 67.93, 'feels_like': 69.08, 'temp_min': 67.93, 'temp_max': 67.93, 'pressure': 1007, 'humidity': 99, 'sea_level': 1007, 'grnd_level': 902}, 'visibility': 9838, 'wind': {'speed': 3.29, 'deg': 142, 'gust': 4.36}, 'clouds': {'all': 100}, 'dt': 1659236584, 'sys': {'country': 'IN', 'sunrise': 1659222068, 'sunset': 1659270419}, 'timezone': 19800, 'id': 1266668, 'name': 'Khonsa', 'cod': 200}",2022-07-31 03:03:04,Khonsa,IN,27.0167,95.5667,67.93,99.0,100.0,3.29
158,"{'coord': {'lon': -45.4097, 'lat': -23.76}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 57.96, 'feels_like': 57.4, 'temp_min': 57.96, 'temp_max': 57.96, 'pressure': 1022, 'humidity': 84, 'sea_level': 1022, 'grnd_level': 1022}, 'visibility': 10000, 'wind': {'speed': 2.44, 'deg': 300, 'gust': 2.95}, 'clouds': {'all': 18}, 'dt': 1659236586, 'sys': {'country': 'BR', 'sunrise': 1659260248, 'sunset': 1659299905}, 'timezone': -10800, 'id': 3448257, 'name': 'São Sebastião', 'cod': 200}",2022-07-31 03:03:06,São Sebastião,BR,-23.76,-45.4097,57.96,84.0,18.0,2.44
159,"{'coord': {'lon': 139.5, 'lat': -20.7333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 78.57, 'feels_like': 77.25, 'temp_min': 78.57, 'temp_max': 78.57, 'pressure': 1015, 'humidity': 24}, 'visibility': 10000, 'wind': {'speed': 6.91, 'deg': 150}, 'clouds': {'all': 94}, 'dt': 1659236588, 'sys': {'type': 1, 'id': 9495, 'country': 'AU', 'sunrise': 1659215607, 'sunset': 1659255792}, 'timezone': 36000, 'id': 2065594, 'name': 'Mount Isa', 'cod': 200}",2022-07-31 03:03:08,Mount Isa,AU,-20.7333,139.5,78.57,24.0,94.0,6.91
